protein_id	gene_names	peptides	intensity
P62249	RPS16	10	67080000
P39656	DDOST	11	66928000
P13804	ETFA	13	66209000
Q15063	POSTN	20	66066000
P62081	RPS7	10	65904000
Q12931	TRAP1	18	65884000
P50914	RPL14	4	65318000
Q7Z406	MYH14	53	65312000
O75947	ATP5H	9	65125000
P62826	RAN	10	65023000
O15143	ARPC1B	11	64960000
P62263	RPS14	8	64911000
Q08380	LGALS3BP	14	64843000
Q53GQ0	HSD17B12	10	63868000
P62899	RPL31	4	63856000
Q14126	DSG2	21	63761000
Q9BSJ8	ESYT1	18	63337000
P55060	CSE1L	21	63078000
P16422	EPCAM	6	62365000
P05026	ATP1B1	10	62129000
Q07960	ARHGAP1	14	62090000
P00491	PNP	17	62076000
P12004	PCNA	12	61077000
P09960	LTA4H	17	60741000
P27348	YWHAQ	16	60566000
P00738	HP	15	60514000
P07741	APRT	11	60322000
P62753	RPS6	9	60226000
Q6P2Q9	PRPF8	49	59974000
P00352	ALDH1A1	17	59818000
P01011	SERPINA3	12	59769000
P05455	SSB	12	59692000
O60716	CTNND1	25	59688000
P35555	FBN1	39	59469000
Q03518	TAP1	12	59437000
O00571	DDX3X	24	59260000
P00387	CYB5R3	11	58606000
Q00796	SORD	11	58254000
P21399	ACO1	20	58250000
P62280	RPS11	10	58204000
P28066	PSMA5	12	57976000
P31939	ATIC	25	57807000
P30837	ALDH1B1	14	57736000
O14980	XPO1	22	57663000
P21810	BGN	9	57176000
Q15393	SF3B3	24	56726000
P17858	PFKL	20	56266000
P39019	RPS19	10	55428000
Q16555	DPYSL2	14	55339000
O00231	PSMD11	14	55302000
Q9UQ80	PA2G4	17	55130000
P01892	HLA-A	15	54529000
P51149	RAB7A	12	54493000
Q9Y265	RUVBL1	17	53900000
P61313	RPL15	10	53804000
P54136	RARS	18	53149000
P47756	CAPZB	13	53032000
Q99959	PKP2	17	52813000
P55084	HADHB	18	52272000
P29692	EEF1D	8	52215000
Q9HC84	MUC5B	37	52195000
Q9ULV4	CORO1C	10	52077000
P46779	RPL28	8	51780000
P32455	GBP1	17	50733000
P15153	RAC2	7	50419000
P35606	COPB2	22	50112000
P62750	RPL23A	10	49672000
P04792	HSPB1	9	49320000
O14773	TPP1	10	49175000
P46776	RPL27A	7	49107000
Q16891	IMMT	20	48865000
P33993	MCM7	21	48844000
Q9H299	SH3BGRL3	3	48601000
P36776	LONP1	27	48434000
P04003	C4BPA	11	47868000
P62851	RPS25	4	47856000
P27695	APEX1	14	47218000
P61160	ACTR2	11	47082000
P00505	GOT2	12	46954000
Q9Y5B9	SUPT16H	19	46349000
Q15029	EFTUD2	20	46005000
P37108	SRP14	5	45829000
P00918	CA2	10	45814000
P26368	U2AF2	10	45242000
O95831	AIFM1	17	45224000
Q9Y277	VDAC3	11	45218000
Q15233	NONO	16	45187000
P78417	GSTO1	10	44882000
P31948	STIP1	22	44839000
O75533	SF3B1	26	44757000
Q9BUF5	TUBB6	15	44756000
P32969	RPL9	7	44532000
P07858	CTSB	8	44437000
P17844	DDX5	20	44183000
Q14152	EIF3A	24	44019000
P35237	SERPINB6	12	43904000
P31946	YWHAB	15	43732000
P51571	SSR4	4	43580000
P49748	ACADVL	20	43544000
O00151	PDLIM1	14	43475000
P83731	RPL24	6	43373000
Q8N163	CCAR2	19	43369000
Q12864	CDH17	20	42935000
Q02543	RPL18A	9	42923000
P23526	AHCY	14	42464000
Q14165	MLEC	7	42164000
Q16851	UGP2	13	41777000
Q9Y3Z3	SAMHD1	22	41719000
Q9HB71	CACYBP	10	41715000
P25205	MCM3	22	41710000
Q92499	DDX1	25	41632000
P63173	RPL38	5	41279000
O00567	NOP56	16	41213000
P68036	UBE2L3	4	41090000
P60900	PSMA6	10	40786000
P30084	ECHS1	9	40607000
P07384	CAPN1	17	40273000
P61981	YWHAG	14	40261000
Q13200	PSMD2	20	40152000
Q9UMS4	PRPF19	10	39914000
Q03252	LMNB2	21	39768000
P55145	MANF	7	39761000
P37837	TALDO1	11	39726000
Q9BS26	ERP44	8	39599000
P36542	ATP5C1	9	39460000
P38919	EIF4A3	16	39419000
P63010	AP2B1	18	39329000
P31040	SDHA	16	39060000
P49588	AARS	22	38994000
P38606	ATP6V1A	20	38499000
Q14651	PLS1	26	38400000
P30048	PRDX3	3	38197000
Q14166	TTLL12	12	38176000
Q9Y2X3	NOP58	12	38147000
P24158	PRTN3	6	38121000
P12270	TPR	32	37995000
P62847	RPS24	4	37842000
P49736	MCM2	20	37568000
P49321	NASP	13	37527000
P13073	COX4I1	7	37466000
Q9H173	SIL1	3	37426000
P19367	HK1	25	37399000
Q04637	EIF4G1	23	37352000
P47755	CAPZA2	9	37326000
Q08945	SSRP1	11	37182000
P56470	LGALS4	8	37010000
O15144	ARPC2	12	36759000
P30085	CMPK1	10	36708000
P26640	VARS	25	36503000
Q9H4A4	RNPEP	16	36404000
P11216	PYGB	17	36340000
O95433	AHSA1	9	36162000
O00410	IPO5	23	36131000
P15311	EZR	25	36126000
P42766	RPL35	3	35903000
Q96TA1	FAM129B	17	35740000
P52566	ARHGDIB	7	35542000
Q92597	NDRG1	8	35284000
P56134	ATP5J2	4	35275000
P14314	PRKCSH	12	35164000
P52907	CAPZA1	9	35087000
P26583	HMGB2	7	35052000
O00429	DNM1L	16	35010000
P62244	RPS15A	8	34991000
P12830	CDH1	9	34770000
P11413	G6PD	20	34243000
P02743	APCS	7	34192000
P47897	QARS	24	34134000
P49189	ALDH9A1	13	34041000
P20160	AZU1	4	33742000
P24534	EEF1B2	4	33633000
P16144	ITGB4	20	33593000
Q15046	KARS	19	33590000
P10515	DLAT	9	33471000
P23229	ITGA6	21	33184000
P08574	CYC1	7	33070000
Q16762	TST	10	32987000
P38117	ETFB	11	32956000
Q9Y230	RUVBL2	18	32923000
Q9BZZ5	API5	10	32505000
P50213	IDH3A	10	32501000
Q96PK6	RBM14	15	32455000
Q14566	MCM6	18	32413000
P24752	ACAT1	10	32398000
P30043	BLVRB	8	32344000
P29590	PML	14	32324000
P22087	FBL	11	32318000
P21964	COMT	6	32169000
P22102	GART	18	31738000
Q8WVV4	POF1B	18	31714000
Q9HDC9	APMAP	9	31605000
Q9NTK5	OLA1	10	31266000
P04181	OAT	11	31016000
O75874	IDH1	9	30896000
P52789	HK2	23	30726000
Q96I99	SUCLG2	14	30622000
P25787	PSMA2	7	30440000
Q15459	SF3A1	17	30396000
P60709	ACTB	22	30382000
Q12907	LMAN2	10	30116000
P20073	ANXA7	13	29786000
P10768	ESD	8	29689000
Q15019	SEPT2	8	29671000
P11766	ADH5	9	29558000
P84098	RPL19	6	29456000
Q9Y2B0	CNPY2	7	29306000
Q96FW1	OTUB1	10	29303000
P16152	CBR1	12	29095000
Q9Y2Q3	GSTK1	8	28840000
O75131	CPNE3	15	28787000
P48444	ARCN1	13	28770000
P33992	MCM5	16	28554000
O15145	ARPC3	5	28530000
P54886	ALDH18A1	16	28408000
P49720	PSMB3	6	28376000
P62910	RPL32	7	28372000
Q9Y262	EIF3L	15	28272000
P13674	P4HA1	10	28098000
Q02978	SLC25A11	8	28005000
Q1KMD3	HNRNPUL2	14	27905000
Q14108	SCARB2	7	27828000
P15121	AKR1B1	9	27740000
O95782	AP2A1	14	27735000
Q9Y6K5	OAS3	17	27684000
P12724	RNASE3	5	27570000
Q9BQG0	MYBBP1A	23	27516000
P31942	HNRNPH3	5	27342000
Q9UDT6	CLIP2	2	27194000
P14868	DARS	14	27137000
P56192	MARS	11	27133000
P55209	NAP1L1	7	27055000
O75489	NDUFS3	6	27037000
P61353	RPL27	5	26888000
P61019	RAB2A	9	26880000
P51148	RAB5C	9	26624000
O43491	EPB41L2	15	26620000
P40763	STAT3	13	26607000
P20618	PSMB1	9	26603000
Q86UX7	FERMT3	14	26351000
P62304	SNRPE	2	26248000
O43776	NARS	14	25996000
P62333	PSMC6	9	25930000
P43307	SSR1	3	25906000
O14933	UBE2L6	4	25791000
P21926	CD9	3	25632000
Q16836	HADH	8	25596000
P61163	ACTR1A	8	25562000
Q8WUF5	PPP1R13L	1	25409000
P24539	ATP5F1	11	25407000
Q8NC51	SERBP1	9	25212000
P42677	RPS27	4	25179000
P49721	PSMB2	4	25176000
Q9BVK6	TMED9	8	25152000
Q9P258	RCC2	14	25095000
Q63HN8	RNF213	39	25043000
P12268	IMPDH2	14	24972000
Q99766	ATP5S	1	24875000
Q9BTT0	ANP32E	5	24755000
O60763	USO1	16	24754000
Q13283	G3BP1	6	24746000
Q9UGM3	DMBT1	5	24628000
O43242	PSMD3	11	24540000
P08572	COL4A2	8	24468000
Q9P2E9	RRBP1	25	24332000
P62316	SNRPD2	8	24160000
P61221	ABCE1	13	24034000
Q9BRA2	TXNDC17	4	23990000
